gene_id,protein_id
ENSG00000158186,ENSP00000158186
ENSG00000158195,ENSP00000158195
ENSG00000158201,ENSP00000158201
ENSG00000158220,ENSP00000158220
ENSG00000158234,ENSP00000158234
ENSG00000158246,ENSP00000158246
ENSG00000158258,ENSP00000158258
ENSG00000158270,ENSP00000158270
ENSG00000158286,ENSP00000158286
ENSG00000158290,ENSP00000158290
ENSG00000158292,ENSP00000158292
ENSG00000158296,ENSP00000158296
ENSG00000158301,ENSP00000158301
ENSG00000158315,ENSP00000158315
ENSG00000158321,ENSP00000158321
ENSG00000158352,ENSP00000158352
ENSG00000158373,ENSP00000158373
ENSG00000158402,ENSP00000158402
ENSG00000158406,ENSP00000158406
ENSG00000158411,ENSP00000158411
ENSG00000158417,ENSP00000158417
ENSG00000158423,ENSP00000158423
ENSG00000158427,ENSP00000158427
ENSG00000158428,ENSP00000158428
ENSG00000158435,ENSP00000158435
ENSG00000158445,ENSP00000158445
ENSG00000158457,ENSP00000158457
ENSG00000158458,ENSP00000158458
ENSG00000158467,ENSP00000158467
ENSG00000158470,ENSP00000158470
ENSG00000158473,ENSP00000158473
ENSG00000158477,ENSP00000158477
ENSG00000158480,ENSP00000158480
ENSG00000158481,ENSP00000158481
ENSG00000158482,ENSP00000158482
ENSG00000158483,ENSP00000158483
ENSG00000158485,ENSP00000158485
ENSG00000158486,ENSP00000158486
ENSG00000158488,ENSP00000158488
ENSG00000158497,ENSP00000158497
ENSG00000158516,ENSP00000158516
ENSG00000158517,ENSP00000158517
ENSG00000158525,ENSP00000158525
ENSG00000158526,ENSP00000158526
ENSG00000158528,ENSP00000158528
ENSG00000158545,ENSP00000158545
ENSG00000158552,ENSP00000158552
ENSG00000158553,ENSP00000158553
ENSG00000158555,ENSP00000158555
ENSG00000158560,ENSP00000158560
ENSG00000158571,ENSP00000158571
ENSG00000158578,ENSP00000158578
ENSG00000158604,ENSP00000158604
ENSG00000158615,ENSP00000158615
ENSG00000158623,ENSP00000158623
ENSG00000158636,ENSP00000158636
ENSG00000158639,ENSP00000158639
ENSG00000158669,ENSP00000158669
ENSG00000158683,ENSP00000158683
ENSG00000158691,ENSP00000158691
ENSG00000158710,ENSP00000158710
ENSG00000158711,ENSP00000158711
ENSG00000158714,ENSP00000158714
ENSG00000158715,ENSP00000158715
ENSG00000158716,ENSP00000158716
ENSG00000158717,ENSP00000158717
ENSG00000158731,ENSP00000158731
ENSG00000158747,ENSP00000158747
ENSG00000158748,ENSP00000158748
ENSG00000158764,ENSP00000158764
ENSG00000158769,ENSP00000158769
ENSG00000158773,ENSP00000158773
ENSG00000158786,ENSP00000158786
ENSG00000158792,ENSP00000158792
ENSG00000158793,ENSP00000158793
ENSG00000158796,ENSP00000158796
ENSG00000158805,ENSP00000158805
ENSG00000158806,ENSP00000158806
ENSG00000158813,ENSP00000158813
ENSG00000158815,ENSP00000158815
ENSG00000158816,ENSP00000158816
ENSG00000158825,ENSP00000158825
ENSG00000158828,ENSP00000158828
ENSG00000158850,ENSP00000158850
ENSG00000158856,ENSP00000158856
ENSG00000158859,ENSP00000158859
ENSG00000158863,ENSP00000158863
ENSG00000158864,ENSP00000158864
ENSG00000158865,ENSP00000158865
ENSG00000158869,ENSP00000158869
ENSG00000158874,ENSP00000158874
ENSG00000158882,ENSP00000158882
ENSG00000158887,ENSP00000158887
ENSG00000158901,ENSP00000158901
ENSG00000158941,ENSP00000158941
ENSG00000158955,ENSP00000158955
ENSG00000158966,ENSP00000158966
ENSG00000158985,ENSP00000158985
ENSG00000158987,ENSP00000158987
ENSG00000159023,ENSP00000159023
ENSG00000159055,ENSP00000159055
ENSG00000159063,ENSP00000159063
ENSG00000159069,ENSP00000159069
ENSG00000159079,ENSP00000159079
ENSG00000159082,ENSP00000159082
ENSG00000159086,ENSP00000159086
ENSG00000159110,ENSP00000159110
ENSG00000159111,ENSP00000159111
ENSG00000159128,ENSP00000159128
ENSG00000159131,ENSP00000159131
ENSG00000159140,ENSP00000159140
ENSG00000159147,ENSP00000159147
ENSG00000159164,ENSP00000159164
ENSG00000159166,ENSP00000159166
ENSG00000159167,ENSP00000159167
ENSG00000159173,ENSP00000159173
ENSG00000159176,ENSP00000159176
ENSG00000159182,ENSP00000159182
ENSG00000159184,ENSP00000159184
ENSG00000159186,ENSP00000159186
ENSG00000159189,ENSP00000159189
ENSG00000159197,ENSP00000159197
ENSG00000159199,ENSP00000159199
ENSG00000159200,ENSP00000159200
ENSG00000159202,ENSP00000159202
ENSG00000159208,ENSP00000159208
ENSG00000159210,ENSP00000159210
ENSG00000159212,ENSP00000159212
ENSG00000159214,ENSP00000159214
ENSG00000159216,ENSP00000159216
ENSG00000159217,ENSP00000159217
ENSG00000159224,ENSP00000159224
ENSG00000159228,ENSP00000159228
ENSG00000159231,ENSP00000159231
ENSG00000159239,ENSP00000159239
ENSG00000159247,ENSP00000159247
ENSG00000159248,ENSP00000159248
ENSG00000159251,ENSP00000159251
ENSG00000159256,ENSP00000159256
ENSG00000159259,ENSP00000159259
ENSG00000159261,ENSP00000159261
ENSG00000159263,ENSP00000159263
ENSG00000159267,ENSP00000159267
ENSG00000159289,ENSP00000159289
ENSG00000159307,ENSP00000159307
ENSG00000159314,ENSP00000159314
ENSG00000159322,ENSP00000159322
ENSG00000159335,ENSP00000159335
ENSG00000159337,ENSP00000159337
ENSG00000159339,ENSP00000159339
ENSG00000159346,ENSP00000159346
ENSG00000159348,ENSP00000159348
ENSG00000159352,ENSP00000159352
ENSG00000159363,ENSP00000159363
ENSG00000159374,ENSP00000159374
ENSG00000159377,ENSP00000159377
ENSG00000159387,ENSP00000159387
ENSG00000159388,ENSP00000159388
ENSG00000159398,ENSP00000159398
ENSG00000159399,ENSP00000159399
ENSG00000159403,ENSP00000159403
ENSG00000159409,ENSP00000159409
ENSG00000159423,ENSP00000159423
ENSG00000159433,ENSP00000159433
ENSG00000159445,ENSP00000159445
ENSG00000159450,ENSP00000159450
ENSG00000159455,ENSP00000159455
ENSG00000159459,ENSP00000159459
ENSG00000159461,ENSP00000159461
ENSG00000159479,ENSP00000159479
ENSG00000159495,ENSP00000159495
ENSG00000159496,ENSP00000159496
ENSG00000159516,ENSP00000159516
ENSG00000159527,ENSP00000159527
ENSG00000159556,ENSP00000159556
ENSG00000159579,ENSP00000159579
ENSG00000159588,ENSP00000159588
ENSG00000159592,ENSP00000159592
ENSG00000159593,ENSP00000159593
ENSG00000159596,ENSP00000159596
ENSG00000159618,ENSP00000159618
ENSG00000159625,ENSP00000159625
ENSG00000159640,ENSP00000159640
ENSG00000159648,ENSP00000159648
ENSG00000159650,ENSP00000159650
ENSG00000159658,ENSP00000159658
ENSG00000159674,ENSP00000159674
ENSG00000159685,ENSP00000159685
ENSG00000159692,ENSP00000159692
ENSG00000159708,ENSP00000159708
ENSG00000159712,ENSP00000159712
ENSG00000159713,ENSP00000159713
ENSG00000159714,ENSP00000159714
ENSG00000159720,ENSP00000159720
ENSG00000159723,ENSP00000159723
ENSG00000159733,ENSP00000159733
ENSG00000159753,ENSP00000159753
ENSG00000159761,ENSP00000159761
ENSG00000159763,ENSP00000159763
ENSG00000159784,ENSP00000159784
ENSG00000159788,ENSP00000159788
ENSG00000159792,ENSP00000159792
ENSG00000159840,ENSP00000159840
ENSG00000159842,ENSP00000159842
ENSG00000159860,ENSP00000159860
ENSG00000159871,ENSP00000159871
ENSG00000159873,ENSP00000159873
ENSG00000159882,ENSP00000159882
ENSG00000159884,ENSP00000159884
ENSG00000159885,ENSP00000159885
ENSG00000159899,ENSP00000159899
ENSG00000159904,ENSP00000159904
ENSG00000159905,ENSP00000159905
ENSG00000159915,ENSP00000159915
ENSG00000159917,ENSP00000159917
ENSG00000159921,ENSP00000159921
ENSG00000159958,ENSP00000159958
ENSG00000159961,ENSP00000159961
ENSG00000160007,ENSP00000160007
ENSG00000160013,ENSP00000160013
ENSG00000160014,ENSP00000160014
ENSG00000160049,ENSP00000160049
ENSG00000160050,ENSP00000160050
ENSG00000160051,ENSP00000160051
ENSG00000160055,ENSP00000160055
ENSG00000160058,ENSP00000160058
ENSG00000160062,ENSP00000160062
ENSG00000160072,ENSP00000160072
ENSG00000160075,ENSP00000160075
ENSG00000160087,ENSP00000160087
ENSG00000160094,ENSP00000160094
ENSG00000160097,ENSP00000160097
ENSG00000160111,ENSP00000160111
ENSG00000160113,ENSP00000160113
ENSG00000160117,ENSP00000160117
ENSG00000160124,ENSP00000160124
ENSG00000160131,ENSP00000160131
ENSG00000160145,ENSP00000160145
ENSG00000160161,ENSP00000160161
ENSG00000160172,ENSP00000160172
ENSG00000160179,ENSP00000160179
ENSG00000160180,ENSP00000160180
ENSG00000160181,ENSP00000160181
ENSG00000160182,ENSP00000160182
ENSG00000160183,ENSP00000160183
ENSG00000160185,ENSP00000160185
ENSG00000160188,ENSP00000160188
ENSG00000160190,ENSP00000160190
ENSG00000160191,ENSP00000160191
ENSG00000160193,ENSP00000160193
ENSG00000160194,ENSP00000160194
ENSG00000160199,ENSP00000160199
ENSG00000160200,ENSP00000160200
ENSG00000160201,ENSP00000160201
ENSG00000160202,ENSP00000160202
ENSG00000160207,ENSP00000160207
ENSG00000160208,ENSP00000160208
ENSG00000160209,ENSP00000160209
ENSG00000160211,ENSP00000160211
ENSG00000160213,ENSP00000160213
ENSG00000160214,ENSP00000160214
ENSG00000160216,ENSP00000160216
ENSG00000160218,ENSP00000160218
ENSG00000160219,ENSP00000160219
ENSG00000160221,ENSP00000160221
ENSG00000160223,ENSP00000160223
ENSG00000160224,ENSP00000160224
ENSG00000160226,ENSP00000160226
ENSG00000160229,ENSP00000160229
ENSG00000160233,ENSP00000160233
ENSG00000160255,ENSP00000160255
ENSG00000160256,ENSP00000160256
ENSG00000160271,ENSP00000160271
ENSG00000160282,ENSP00000160282
ENSG00000160284,ENSP00000160284
ENSG00000160285,ENSP00000160285
ENSG00000160293,ENSP00000160293
ENSG00000160294,ENSP00000160294
ENSG00000160298,ENSP00000160298
ENSG00000160299,ENSP00000160299
ENSG00000160305,ENSP00000160305
ENSG00000160307,ENSP00000160307
ENSG00000160310,ENSP00000160310
ENSG00000160318,ENSP00000160318
ENSG00000160321,ENSP00000160321
ENSG00000160323,ENSP00000160323
ENSG00000160325,ENSP00000160325
ENSG00000160326,ENSP00000160326
ENSG00000160336,ENSP00000160336
ENSG00000160339,ENSP00000160339
ENSG00000160345,ENSP00000160345
ENSG00000160349,ENSP00000160349
ENSG00000160352,ENSP00000160352
ENSG00000160360,ENSP00000160360
ENSG00000160392,ENSP00000160392
ENSG00000160396,ENSP00000160396
ENSG00000160401,ENSP00000160401
ENSG00000160404,ENSP00000160404
ENSG00000160408,ENSP00000160408
ENSG00000160410,ENSP00000160410
ENSG00000160439,ENSP00000160439
ENSG00000160445,ENSP00000160445
ENSG00000160446,ENSP00000160446
ENSG00000160447,ENSP00000160447
ENSG00000160460,ENSP00000160460
ENSG00000160469,ENSP00000160469
ENSG00000160471,ENSP00000160471
ENSG00000160472,ENSP00000160472
ENSG00000160505,ENSP00000160505
ENSG00000160539,ENSP00000160539
ENSG00000160551,ENSP00000160551
ENSG00000160563,ENSP00000160563
ENSG00000160570,ENSP00000160570
ENSG00000160584,ENSP00000160584
ENSG00000160588,ENSP00000160588
ENSG00000160593,ENSP00000160593
ENSG00000160602,ENSP00000160602
ENSG00000160606,ENSP00000160606
ENSG00000160613,ENSP00000160613
ENSG00000160633,ENSP00000160633
ENSG00000160654,ENSP00000160654
ENSG00000160678,ENSP00000160678
ENSG00000160679,ENSP00000160679
ENSG00000160683,ENSP00000160683
ENSG00000160685,ENSP00000160685
ENSG00000160688,ENSP00000160688
ENSG00000160691,ENSP00000160691
ENSG00000160695,ENSP00000160695
ENSG00000160703,ENSP00000160703
ENSG00000160710,ENSP00000160710
ENSG00000160712,ENSP00000160712
ENSG00000160714,ENSP00000160714
ENSG00000160716,ENSP00000160716
ENSG00000160741,ENSP00000160741
ENSG00000160746,ENSP00000160746
ENSG00000160752,ENSP00000160752
ENSG00000160753,ENSP00000160753
ENSG00000160766,ENSP00000160766
ENSG00000160767,ENSP00000160767
ENSG00000160781,ENSP00000160781
ENSG00000160783,ENSP00000160783
ENSG00000160785,ENSP00000160785
ENSG00000160789,ENSP00000160789
ENSG00000160791,ENSP00000160791
ENSG00000160796,ENSP00000160796
ENSG00000160799,ENSP00000160799
ENSG00000160801,ENSP00000160801
ENSG00000160803,ENSP00000160803
ENSG00000160808,ENSP00000160808
ENSG00000160813,ENSP00000160813
ENSG00000160818,ENSP00000160818
ENSG00000160838,ENSP00000160838
ENSG00000160856,ENSP00000160856
ENSG00000160862,ENSP00000160862
ENSG00000160867,ENSP00000160867
ENSG00000160868,ENSP00000160868
ENSG00000160870,ENSP00000160870
ENSG00000160877,ENSP00000160877
ENSG00000160882,ENSP00000160882
ENSG00000160883,ENSP00000160883
ENSG00000160886,ENSP00000160886
ENSG00000160888,ENSP00000160888
ENSG00000160908,ENSP00000160908
ENSG00000160917,ENSP00000160917
ENSG00000160932,ENSP00000160932
ENSG00000160948,ENSP00000160948
ENSG00000160949,ENSP00000160949
ENSG00000160951,ENSP00000160951
ENSG00000160953,ENSP00000160953
ENSG00000160957,ENSP00000160957
ENSG00000160959,ENSP00000160959
ENSG00000160961,ENSP00000160961
ENSG00000160963,ENSP00000160963
ENSG00000160972,ENSP00000160972
ENSG00000160973,ENSP00000160973
ENSG00000160991,ENSP00000160991
ENSG00000160993,ENSP00000160993
ENSG00000160994,ENSP00000160994
ENSG00000160999,ENSP00000160999
ENSG00000161010,ENSP00000161010
ENSG00000161011,ENSP00000161011
ENSG00000161013,ENSP00000161013
ENSG00000161016,ENSP00000161016
ENSG00000161021,ENSP00000161021
ENSG00000161031,ENSP00000161031
ENSG00000161036,ENSP00000161036
ENSG00000161040,ENSP00000161040
ENSG00000161048,ENSP00000161048
ENSG00000161055,ENSP00000161055
ENSG00000161057,ENSP00000161057
ENSG00000161082,ENSP00000161082
ENSG00000161091,ENSP00000161091
ENSG00000161103,ENSP00000161103
ENSG00000161132,ENSP00000161132
ENSG00000161133,ENSP00000161133
ENSG00000161149,ENSP00000161149
ENSG00000161179,ENSP00000161179
ENSG00000161180,ENSP00000161180
ENSG00000161202,ENSP00000161202
ENSG00000161203,ENSP00000161203
ENSG00000161204,ENSP00000161204
ENSG00000161217,ENSP00000161217
ENSG00000161243,ENSP00000161243
ENSG00000161249,ENSP00000161249
ENSG00000161265,ENSP00000161265
ENSG00000161267,ENSP00000161267
ENSG00000161270,ENSP00000161270
ENSG00000161277,ENSP00000161277
ENSG00000161281,ENSP00000161281
ENSG00000161298,ENSP00000161298
ENSG00000161328,ENSP00000161328
ENSG00000161381,ENSP00000161381
ENSG00000161395,ENSP00000161395
ENSG00000161405,ENSP00000161405
ENSG00000161509,ENSP00000161509
ENSG00000161513,ENSP00000161513
ENSG00000161526,ENSP00000161526
ENSG00000161533,ENSP00000161533
ENSG00000161542,ENSP00000161542
ENSG00000161544,ENSP00000161544
ENSG00000161547,ENSP00000161547
ENSG00000161551,ENSP00000161551
ENSG00000161558,ENSP00000161558
ENSG00000161594,ENSP00000161594
ENSG00000161609,ENSP00000161609
ENSG00000161610,ENSP00000161610
ENSG00000161618,ENSP00000161618
ENSG00000161634,ENSP00000161634
ENSG00000161638,ENSP00000161638
ENSG00000161640,ENSP00000161640
ENSG00000161642,ENSP00000161642
ENSG00000161643,ENSP00000161643
ENSG00000161647,ENSP00000161647
ENSG00000161649,ENSP00000161649
ENSG00000161652,ENSP00000161652
ENSG00000161653,ENSP00000161653
ENSG00000161654,ENSP00000161654
ENSG00000161664,ENSP00000161664
ENSG00000161671,ENSP00000161671
ENSG00000161677,ENSP00000161677
ENSG00000161681,ENSP00000161681
ENSG00000161682,ENSP00000161682
ENSG00000161692,ENSP00000161692
ENSG00000161714,ENSP00000161714
ENSG00000161791,ENSP00000161791
ENSG00000161798,ENSP00000161798
ENSG00000161800,ENSP00000161800
ENSG00000161807,ENSP00000161807
ENSG00000161813,ENSP00000161813
ENSG00000161835,ENSP00000161835
ENSG00000161847,ENSP00000161847
ENSG00000161849,ENSP00000161849
ENSG00000161850,ENSP00000161850
ENSG00000161860,ENSP00000161860
ENSG00000161888,ENSP00000161888
ENSG00000161896,ENSP00000161896
ENSG00000161904,ENSP00000161904
ENSG00000161905,ENSP00000161905
ENSG00000161911,ENSP00000161911
ENSG00000161912,ENSP00000161912
ENSG00000161914,ENSP00000161914
ENSG00000161920,ENSP00000161920
ENSG00000161921,ENSP00000161921
ENSG00000161929,ENSP00000161929
ENSG00000161939,ENSP00000161939
ENSG00000161940,ENSP00000161940
ENSG00000161944,ENSP00000161944
ENSG00000161955,ENSP00000161955
ENSG00000161956,ENSP00000161956
ENSG00000161958,ENSP00000161958
ENSG00000161960,ENSP00000161960
ENSG00000161970,ENSP00000161970
ENSG00000161973,ENSP00000161973
ENSG00000161980,ENSP00000161980
ENSG00000161981,ENSP00000161981
ENSG00000161992,ENSP00000161992
ENSG00000161996,ENSP00000161996
ENSG00000161999,ENSP00000161999
ENSG00000162004,ENSP00000162004
ENSG00000162006,ENSP00000162006
ENSG00000162009,ENSP00000162009
ENSG00000162032,ENSP00000162032
ENSG00000162039,ENSP00000162039
ENSG00000162040,ENSP00000162040
ENSG00000162062,ENSP00000162062
ENSG00000162063,ENSP00000162063
ENSG00000162065,ENSP00000162065
ENSG00000162066,ENSP00000162066
ENSG00000162068,ENSP00000162068
ENSG00000162069,ENSP00000162069
ENSG00000162073,ENSP00000162073
ENSG00000162076,ENSP00000162076
ENSG00000162078,ENSP00000162078
ENSG00000162086,ENSP00000162086
ENSG00000162104,ENSP00000162104
ENSG00000162105,ENSP00000162105
ENSG00000162129,ENSP00000162129
ENSG00000162139,ENSP00000162139
ENSG00000162144,ENSP00000162144
ENSG00000162148,ENSP00000162148
ENSG00000162174,ENSP00000162174
ENSG00000162188,ENSP00000162188
ENSG00000162191,ENSP00000162191
ENSG00000162194,ENSP00000162194
ENSG00000162222,ENSP00000162222
ENSG00000162227,ENSP00000162227
ENSG00000162231,ENSP00000162231
ENSG00000162236,ENSP00000162236
ENSG00000162241,ENSP00000162241
ENSG00000162244,ENSP00000162244
ENSG00000162267,ENSP00000162267
ENSG00000162298,ENSP00000162298
ENSG00000162300,ENSP00000162300
ENSG00000162302,ENSP00000162302
ENSG00000162337,ENSP00000162337
ENSG00000162341,ENSP00000162341
ENSG00000162344,ENSP00000162344
ENSG00000162365,ENSP00000162365
ENSG00000162366,ENSP00000162366
ENSG00000162367,ENSP00000162367
ENSG00000162368,ENSP00000162368
ENSG00000162373,ENSP00000162373
ENSG00000162374,ENSP00000162374
ENSG00000162377,ENSP00000162377
ENSG00000162378,ENSP00000162378
ENSG00000162383,ENSP00000162383
ENSG00000162384,ENSP00000162384
ENSG00000162385,ENSP00000162385
ENSG00000162390,ENSP00000162390
ENSG00000162391,ENSP00000162391
ENSG00000162396,ENSP00000162396
ENSG00000162398,ENSP00000162398
ENSG00000162399,ENSP00000162399
ENSG00000162402,ENSP00000162402
ENSG00000162407,ENSP00000162407
ENSG00000162408,ENSP00000162408
ENSG00000162409,ENSP00000162409
ENSG00000162413,ENSP00000162413
ENSG00000162415,ENSP00000162415
ENSG00000162419,ENSP00000162419
ENSG00000162426,ENSP00000162426
ENSG00000162430,ENSP00000162430
ENSG00000162433,ENSP00000162433
ENSG00000162434,ENSP00000162434
ENSG00000162437,ENSP00000162437
ENSG00000162438,ENSP00000162438
ENSG00000162441,ENSP00000162441
ENSG00000162444,ENSP00000162444
ENSG00000162456,ENSP00000162456
ENSG00000162458,ENSP00000162458
ENSG00000162460,ENSP00000162460
ENSG00000162461,ENSP00000162461
ENSG00000162482,ENSP00000162482
ENSG00000162490,ENSP00000162490
ENSG00000162493,ENSP00000162493
ENSG00000162494,ENSP00000162494
ENSG00000162496,ENSP00000162496
ENSG00000162510,ENSP00000162510
ENSG00000162511,ENSP00000162511
ENSG00000162512,ENSP00000162512
ENSG00000162517,ENSP00000162517
ENSG00000162520,ENSP00000162520
ENSG00000162521,ENSP00000162521
ENSG00000162522,ENSP00000162522
ENSG00000162526,ENSP00000162526
ENSG00000162542,ENSP00000162542
ENSG00000162543,ENSP00000162543
ENSG00000162545,ENSP00000162545
ENSG00000162551,ENSP00000162551
ENSG00000162552,ENSP00000162552
ENSG00000162571,ENSP00000162571
ENSG00000162572,ENSP00000162572
ENSG00000162576,ENSP00000162576
ENSG00000162585,ENSP00000162585
ENSG00000162591,ENSP00000162591
ENSG00000162592,ENSP00000162592
ENSG00000162594,ENSP00000162594
ENSG00000162595,ENSP00000162595
ENSG00000162598,ENSP00000162598
ENSG00000162599,ENSP00000162599
ENSG00000162600,ENSP00000162600
ENSG00000162601,ENSP00000162601
ENSG00000162604,ENSP00000162604
ENSG00000162607,ENSP00000162607
ENSG00000162613,ENSP00000162613
ENSG00000162614,ENSP00000162614
ENSG00000162616,ENSP00000162616
ENSG00000162618,ENSP00000162618
ENSG00000162620,ENSP00000162620
ENSG00000162621,ENSP00000162621
ENSG00000162623,ENSP00000162623
ENSG00000162624,ENSP00000162624
ENSG00000162627,ENSP00000162627
ENSG00000162630,ENSP00000162630
ENSG00000162631,ENSP00000162631
ENSG00000162636,ENSP00000162636
ENSG00000162639,ENSP00000162639
ENSG00000162641,ENSP00000162641
ENSG00000162642,ENSP00000162642
ENSG00000162643,ENSP00000162643
ENSG00000162645,ENSP00000162645
ENSG00000162650,ENSP00000162650
ENSG00000162654,ENSP00000162654
ENSG00000162664,ENSP00000162664
ENSG00000162669,ENSP00000162669
ENSG00000162670,ENSP00000162670
ENSG00000162676,ENSP00000162676
ENSG00000162685,ENSP00000162685
ENSG00000162687,ENSP00000162687
ENSG00000162688,ENSP00000162688
ENSG00000162692,ENSP00000162692
ENSG00000162694,ENSP00000162694
ENSG00000162695,ENSP00000162695
ENSG00000162699,ENSP00000162699
ENSG00000162702,ENSP00000162702
ENSG00000162704,ENSP00000162704
ENSG00000162706,ENSP00000162706
ENSG00000162711,ENSP00000162711
ENSG00000162714,ENSP00000162714
ENSG00000162722,ENSP00000162722
ENSG00000162723,ENSP00000162723
ENSG00000162727,ENSP00000162727
ENSG00000162728,ENSP00000162728
ENSG00000162729,ENSP00000162729
ENSG00000162733,ENSP00000162733
ENSG00000162734,ENSP00000162734
ENSG00000162735,ENSP00000162735
ENSG00000162736,ENSP00000162736
ENSG00000162738,ENSP00000162738
ENSG00000162739,ENSP00000162739
